320,192,27180,1,0,0:0:0:0:
320,192,27390,1,0,0:0:0:0:
192,192,27390,1,0,0:0:0:0:
320,192,27600,1,0,0:0:0:0:
192,192,27750,1,0,0:0:0:0:
64,192,27870,1,0,0:0:0:0:
448,192,27960,1,0,0:0:0:0:
192,192,28110,1,0,0:0:0:0:
320,192,28680,5,0,0:0:0:0:
448,192,28800,1,0,0:0:0:0:
320,192,28920,1,0,0:0:0:0:
64,192,29040,1,0,0:0:0:0:
448,192,29160,1,0,0:0:0:0:
192,192,29160,1,0,0:0:0:0:
192,192,29640,1,0,0:0:0:0:
448,192,29730,1,0,0:0:0:0:
64,192,29820,1,0,0:0:0:0:
320,192,29940,1,0,0:0:0:0:
192,192,30120,1,0,0:0:0:0:
320,192,30120,1,0,0:0:0:0:
448,192,30120,1,0,0:0:0:0:
192,192,30630,1,0,0:0:0:0:
320,192,30720,1,0,0:0:0:0:
448,192,30840,1,0,0:0:0:0:
64,192,30930,1,0,0:0:0:0:
320,192,31110,1,0,0:0:0:0:
192,192,31110,1,0,0:0:0:0:
64,192,31230,1,0,0:0:0:0:
448,192,31380,1,0,0:0:0:0:
64,192,31380,1,0,0:0:0:0:
192,192,31500,1,0,0:0:0:0:
320,192,31590,1,0,0:0:0:0:
192,192,31710,1,0,0:0:0:0:
448,192,31800,1,0,0:0:0:0:
64,192,31800,1,0,0:0:0:0:
320,192,31950,1,0,0:0:0:0:
448,192,32100,1,0,0:0:0:0:
320,192,32520,1,0,0:0:0:0:
192,192,32760,1,0,0:0:0:0:
448,192,33000,1,0,0:0:0:0:
64,192,33240,1,0,0:0:0:0:
320,192,33480,1,0,0:0:0:0:
64,192,33690,1,0,0:0:0:0:
448,192,33960,1,0,0:0:0:0:
320,192,34200,1,0,0:0:0:0:
192,192,34470,1,0,0:0:0:0:
320,192,34710,1,0,0:0:0:0:
64,192,34920,1,0,0:0:0:0:
192,192,35010,1,0,0:0:0:0:
320,192,35190,1,0,0:0:0:0:
192,192,35340,1,0,0:0:0:0:
448,192,35460,1,0,0:0:0:0:
320,192,35520,1,0,0:0:0:0:
448,192,35610,1,0,0:0:0:0:
320,192,35730,1,0,0:0:0:0:
448,192,35820,1,0,0:0:0:0:
320,192,35940,1,0,0:0:0:0:
448,192,36480,1,0,0:0:0:0:
192,192,36480,1,0,0:0:0:0:
320,192,36720,1,0,0:0:0:0:
64,192,36720,1,0,0:0:0:0:
448,192,36990,1,0,0:0:0:0:
320,192,36990,1,0,0:0:0:0:
448,192,37470,1,0,0:0:0:0:
192,192,37470,1,0,0:0:0:0:
320,192,37710,1,0,0:0:0:0:
64,192,37710,1,0,0:0:0:0:
448,192,37980,1,0,0:0:0:0:
320,192,37980,1,0,0:0:0:0:
64,192,38160,1,0,0:0:0:0:
320,192,38160,1,0,0:0:0:0:
320,192,38400,1,0,0:0:0:0:
64,192,38400,1,0,0:0:0:0:
64,192,38640,1,0,0:0:0:0:
448,192,38640,1,0,0:0:0:0:
448,192,38910,1,0,0:0:0:0:
192,192,38910,1,0,0:0:0:0:
192,192,39120,1,0,0:0:0:0:
64,192,39120,1,0,0:0:0:0:
448,192,39360,1,0,0:0:0:0:
192,192,39360,1,0,0:0:0:0:
64,192,39540,1,0,0:0:0:0:
448,192,39540,1,0,0:0:0:0:
320,192,39810,1,0,0:0:0:0:
64,192,39810,1,0,0:0:0:0:
192,192,40050,1,0,0:0:0:0:
448,192,40050,1,0,0:0:0:0:
192,192,40350,1,0,0:0:0:0:
64,192,40590,1,0,0:0:0:0:
320,192,40590,1,0,0:0:0:0:
320,192,40800,1,0,0:0:0:0:
448,192,40800,1,0,0:0:0:0:
192,192,40800,1,0,0:0:0:0:
192,192,41280,1,0,0:0:0:0:
448,192,41280,1,0,0:0:0:0:
320,192,41490,1,0,0:0:0:0:
64,192,41490,1,0,0:0:0:0:
192,192,41730,1,0,0:0:0:0:
448,192,41730,1,0,0:0:0:0:
320,192,41970,1,0,0:0:0:0:
64,192,41970,1,0,0:0:0:0:
320,192,42210,1,0,0:0:0:0:
64,192,42210,1,0,0:0:0:0:
448,192,42450,1,0,0:0:0:0:
64,192,42450,1,0,0:0:0:0:
192,192,42660,1,0,0:0:0:0:
448,192,42660,1,0,0:0:0:0:
192,192,42930,1,0,0:0:0:0:
64,192,42930,1,0,0:0:0:0:
192,192,43170,1,0,0:0:0:0:
448,192,43170,1,0,0:0:0:0:
64,192,43350,1,0,0:0:0:0:
448,192,43350,1,0,0:0:0:0:
320,192,43620,1,0,0:0:0:0:
64,192,43620,1,0,0:0:0:0:
448,192,44070,1,0,0:0:0:0:
192,192,44070,1,0,0:0:0:0:
320,192,44310,1,0,0:0:0:0:
64,192,44310,1,0,0:0:0:0:
448,192,44580,1,0,0:0:0:0:
320,192,44580,1,0,0:0:0:0:
448,192,45060,1,0,0:0:0:0:
192,192,45060,1,0,0:0:0:0:
320,192,45300,1,0,0:0:0:0:
64,192,45300,1,0,0:0:0:0:
448,192,45570,1,0,0:0:0:0:
320,192,45570,1,0,0:0:0:0:
64,192,45750,1,0,0:0:0:0:
320,192,45750,1,0,0:0:0:0:
320,192,45990,1,0,0:0:0:0:
64,192,45990,1,0,0:0:0:0:
64,192,46230,1,0,0:0:0:0:
448,192,46230,1,0,0:0:0:0:
448,192,46500,1,0,0:0:0:0:
192,192,46500,1,0,0:0:0:0:
192,192,46710,1,0,0:0:0:0:
64,192,46710,1,0,0:0:0:0:
448,192,46950,1,0,0:0:0:0:
192,192,46950,1,0,0:0:0:0:
64,192,47130,1,0,0:0:0:0:
448,192,47130,1,0,0:0:0:0:
320,192,47400,1,0,0:0:0:0:
64,192,47400,1,0,0:0:0:0:
192,192,47640,1,0,0:0:0:0:
448,192,47640,1,0,0:0:0:0:
192,192,47940,1,0,0:0:0:0:
64,192,48180,1,0,0:0:0:0:
320,192,48180,1,0,0:0:0:0:
320,192,48390,1,0,0:0:0:0:
448,192,48390,1,0,0:0:0:0:
192,192,48390,1,0,0:0:0:0:
192,192,48870,1,0,0:0:0:0:
448,192,48870,1,0,0:0:0:0:
320,192,49080,1,0,0:0:0:0:
64,192,49080,1,0,0:0:0:0:
192,192,49320,1,0,0:0:0:0:
448,192,49320,1,0,0:0:0:0:
320,192,49560,1,0,0:0:0:0:
64,192,49560,1,0,0:0:0:0:
320,192,49800,1,0,0:0:0:0:
64,192,49800,1,0,0:0:0:0:
448,192,50040,1,0,0:0:0:0:
64,192,50040,1,0,0:0:0:0:
192,192,50250,1,0,0:0:0:0:
448,192,50250,1,0,0:0:0:0:
192,192,50520,1,0,0:0:0:0:
64,192,50520,1,0,0:0:0:0:
192,192,50760,1,0,0:0:0:0:
448,192,50760,1,0,0:0:0:0:
64,192,50940,1,0,0:0:0:0:
448,192,50940,1,0,0:0:0:0:
320,192,51210,1,0,0:0:0:0:
64,192,51210,1,0,0:0:0:0:
192,192,51630,1,0,0:0:0:0:
320,192,51720,1,0,0:0:0:0:
448,192,51810,1,0,0:0:0:0:
192,192,51930,1,0,0:0:0:0:
64,192,52050,1,0,0:0:0:0:
192,192,52170,1,0,0:0:0:0:
320,192,52290,1,0,0:0:0:0:
448,192,52410,1,0,0:0:0:0:
192,192,52500,1,0,0:0:0:0:
320,192,52650,1,0,0:0:0:0:
64,192,52770,1,0,0:0:0:0:
192,192,52860,1,0,0:0:0:0:
448,192,53010,1,0,0:0:0:0:
320,192,53100,1,0,0:0:0:0:
64,192,53220,1,0,0:0:0:0:
192,192,53340,1,0,0:0:0:0:
320,192,53430,1,0,0:0:0:0:
448,192,53550,1,0,0:0:0:0:
320,192,53640,1,0,0:0:0:0:
192,192,53790,1,0,0:0:0:0:
448,192,53910,1,0,0:0:0:0:
192,192,54030,1,0,0:0:0:0:
320,192,54090,1,0,0:0:0:0:
64,192,54210,1,0,0:0:0:0:
448,192,54330,1,0,0:0:0:0:
192,192,54480,1,0,0:0:0:0:
448,192,54570,1,0,0:0:0:0:
320,192,54690,1,0,0:0:0:0:
64,192,54810,1,0,0:0:0:0:
192,192,54900,1,0,0:0:0:0:
320,192,55020,1,0,0:0:0:0:
192,192,55140,1,0,0:0:0:0:
448,192,55260,1,0,0:0:0:0:
320,192,55380,1,0,0:0:0:0:
64,192,55470,1,0,0:0:0:0:
192,192,55590,1,0,0:0:0:0:
320,192,55710,1,0,0:0:0:0:
448,192,55800,1,0,0:0:0:0:
192,192,55920,1,0,0:0:0:0:
320,192,56040,1,0,0:0:0:0:
192,192,56160,1,0,0:0:0:0:
64,192,56280,1,0,0:0:0:0:
192,192,56400,1,0,0:0:0:0:
320,192,56520,1,0,0:0:0:0:
448,192,56640,1,0,0:0:0:0:
192,192,56730,1,0,0:0:0:0:
320,192,56880,1,0,0:0:0:0:
64,192,56940,1,0,0:0:0:0:
192,192,57060,1,0,0:0:0:0:
64,192,57210,1,0,0:0:0:0:
448,192,57270,1,0,0:0:0:0:
320,192,57420,1,0,0:0:0:0:
192,192,57510,1,0,0:0:0:0:
64,192,57630,1,0,0:0:0:0:
192,192,57720,1,0,0:0:0:0:
448,192,57810,1,0,0:0:0:0:
192,192,57960,1,0,0:0:0:0:
320,192,58050,1,0,0:0:0:0:
64,192,58170,1,0,0:0:0:0:
448,192,58260,1,0,0:0:0:0:
64,192,58560,128,0,58830:0:0:0:0:
192,192,58560,128,0,58830:0:0:0:0:
320,192,58560,128,0,58830:0:0:0:0:
448,192,58560,128,0,58830:0:0:0:0:
64,192,59070,1,0,0:0:0:0:
192,192,59130,1,0,0:0:0:0:
320,192,59220,1,0,0:0:0:0:
192,192,59340,1,0,0:0:0:0:
64,192,59460,1,0,0:0:0:0:
448,192,59550,1,0,0:0:0:0:
320,192,59700,1,0,0:0:0:0:
448,192,59820,1,0,0:0:0:0:
192,192,59940,1,0,0:0:0:0:
64,192,60030,1,0,0:0:0:0:
320,192,60150,1,0,0:0:0:0:
192,192,60240,1,0,0:0:0:0:
448,192,60390,1,0,0:0:0:0:
320,192,60480,1,0,0:0:0:0:
192,192,60600,1,0,0:0:0:0:
64,192,60720,1,0,0:0:0:0:
320,192,60840,1,0,0:0:0:0:
192,192,60960,1,0,0:0:0:0:
448,192,61080,1,0,0:0:0:0:
320,192,61200,1,0,0:0:0:0:
64,192,61320,1,0,0:0:0:0:
192,192,61440,1,0,0:0:0:0:
448,192,61530,1,0,0:0:0:0:
192,192,61650,1,0,0:0:0:0:
320,192,61770,1,0,0:0:0:0:
448,192,61890,1,0,0:0:0:0:
192,192,61980,1,0,0:0:0:0:
320,192,62100,1,0,0:0:0:0:
64,192,62220,1,0,0:0:0:0:
320,192,62370,1,0,0:0:0:0:
192,192,62460,1,0,0:0:0:0:
448,192,62610,1,0,0:0:0:0:
192,192,62730,1,0,0:0:0:0:
320,192,62820,1,0,0:0:0:0:
64,192,62940,1,0,0:0:0:0:
320,192,63060,1,0,0:0:0:0:
64,192,63210,1,0,0:0:0:0:
192,192,63300,1,0,0:0:0:0:
448,192,63420,1,0,0:0:0:0:
320,192,63540,1,0,0:0:0:0:
448,192,63660,1,0,0:0:0:0:
64,192,63780,1,0,0:0:0:0:
320,192,63900,1,0,0:0:0:0:
192,192,64050,1,0,0:0:0:0:
192,192,64170,1,0,0:0:0:0:
192,192,64320,1,0,0:0:0:0:
64,192,64440,1,0,0:0:0:0:
320,192,64530,1,0,0:0:0:0:
192,192,64650,1,0,0:0:0:0:
448,192,64770,1,0,0:0:0:0:
192,192,64890,1,0,0:0:0:0:
64,192,65010,1,0,0:0:0:0:
320,192,65100,1,0,0:0:0:0:
192,192,65220,1,0,0:0:0:0:
448,192,65340,1,0,0:0:0:0:
192,192,65460,1,0,0:0:0:0:
320,192,65580,1,0,0:0:0:0:
192,192,65700,1,0,0:0:0:0:
64,192,65850,1,0,0:0:0:0:
320,192,66030,1,0,0:0:0:0:
192,192,66030,1,0,0:0:0:0:
64,192,66030,1,0,0:0:0:0:
448,192,66030,1,0,0:0:0:0:
192,192,66570,1,0,0:0:0:0:
320,192,66630,1,0,0:0:0:0:
64,192,66750,1,0,0:0:0:0:
192,192,66870,1,0,0:0:0:0:
448,192,67050,1,0,0:0:0:0:
320,192,67140,1,0,0:0:0:0:
192,192,67260,1,0,0:0:0:0:
320,192,67350,1,0,0:0:0:0:
448,192,67470,1,0,0:0:0:0:
192,192,67590,1,0,0:0:0:0:
320,192,67680,1,0,0:0:0:0:
448,192,67800,1,0,0:0:0:0:
192,192,67890,1,0,0:0:0:0:
64,192,68010,1,0,0:0:0:0:
192,192,68100,1,0,0:0:0:0:
320,192,68220,1,0,0:0:0:0:
64,192,68340,1,0,0:0:0:0:
448,192,68490,1,0,0:0:0:0:
320,192,68580,1,0,0:0:0:0:
192,192,68730,1,0,0:0:0:0:
64,192,68880,1,0,0:0:0:0:
192,192,69000,1,0,0:0:0:0:
320,192,69120,1,0,0:0:0:0:
448,192,69210,1,0,0:0:0:0:
320,192,69300,1,0,0:0:0:0:
192,192,69420,1,0,0:0:0:0:
64,192,69540,1,0,0:0:0:0:
192,192,69660,1,0,0:0:0:0:
320,192,69750,1,0,0:0:0:0:
64,192,70020,1,0,0:0:0:0:
192,192,70320,1,0,0:0:0:0:
448,192,70470,1,0,0:0:0:0:
320,192,70620,1,0,0:0:0:0:
192,192,70710,1,0,0:0:0:0:
448,192,70860,1,0,0:0:0:0:
320,192,70950,1,0,0:0:0:0:
64,192,71100,1,0,0:0:0:0:
192,192,71190,1,0,0:0:0:0:
448,192,71310,1,0,0:0:0:0:
192,192,71460,1,0,0:0:0:0:
320,192,71550,1,0,0:0:0:0:
64,192,71670,1,0,0:0:0:0:
192,192,71760,1,0,0:0:0:0:
320,192,71880,1,0,0:0:0:0:
448,192,72000,1,0,0:0:0:0:
192,192,72090,1,0,0:0:0:0:
320,192,72240,1,0,0:0:0:0:
64,192,72390,1,0,0:0:0:0:
192,192,72540,1,0,0:0:0:0:
320,192,72690,1,0,0:0:0:0:
192,192,72780,1,0,0:0:0:0:
64,192,72870,1,0,0:0:0:0:
320,192,72990,1,0,0:0:0:0:
448,192,73110,1,0,0:0:0:0:
192,192,73200,1,0,0:0:0:0:
320,192,73380,1,0,0:0:0:0:
64,192,73470,1,0,0:0:0:0:
64,192,73710,128,0,74100:0:0:0:0:
448,192,73710,128,0,74100:0:0:0:0:
320,192,73710,128,0,74100:0:0:0:0:
192,192,73710,128,0,74100:0:0:0:0:
192,192,74310,1,0,0:0:0:0:
320,192,74400,1,0,0:0:0:0:
448,192,74490,1,0,0:0:0:0:
192,192,74610,1,0,0:0:0:0:
64,192,74730,1,0,0:0:0:0:
192,192,74850,1,0,0:0:0:0:
320,192,74970,1,0,0:0:0:0:
448,192,75090,1,0,0:0:0:0:
192,192,75180,1,0,0:0:0:0:
320,192,75330,1,0,0:0:0:0:
64,192,75450,1,0,0:0:0:0:
192,192,75540,1,0,0:0:0:0:
448,192,75690,1,0,0:0:0:0:
320,192,75780,1,0,0:0:0:0:
64,192,75900,1,0,0:0:0:0:
192,192,76020,1,0,0:0:0:0:
320,192,76110,1,0,0:0:0:0:
448,192,76230,1,0,0:0:0:0:
320,192,76320,1,0,0:0:0:0:
192,192,76470,1,0,0:0:0:0:
448,192,76590,1,0,0:0:0:0:
192,192,76710,1,0,0:0:0:0:
320,192,76770,1,0,0:0:0:0:
64,192,76890,1,0,0:0:0:0:
448,192,77010,1,0,0:0:0:0:
192,192,77160,1,0,0:0:0:0:
448,192,77250,1,0,0:0:0:0:
320,192,77370,1,0,0:0:0:0:
64,192,77490,1,0,0:0:0:0:
192,192,77580,1,0,0:0:0:0:
320,192,77700,1,0,0:0:0:0:
192,192,77820,1,0,0:0:0:0:
448,192,77940,1,0,0:0:0:0:
320,192,78060,1,0,0:0:0:0:
64,192,78150,1,0,0:0:0:0:
192,192,78270,1,0,0:0:0:0:
320,192,78390,1,0,0:0:0:0:
448,192,78480,1,0,0:0:0:0:
192,192,78600,1,0,0:0:0:0:
320,192,78720,1,0,0:0:0:0:
192,192,78840,1,0,0:0:0:0:
64,192,78960,1,0,0:0:0:0:
192,192,79080,1,0,0:0:0:0:
320,192,79200,1,0,0:0:0:0:
448,192,79320,1,0,0:0:0:0:
192,192,79410,1,0,0:0:0:0:
320,192,79560,1,0,0:0:0:0:
64,192,79620,1,0,0:0:0:0:
192,192,79740,1,0,0:0:0:0:
64,192,79890,1,0,0:0:0:0:
448,192,79950,1,0,0:0:0:0:
320,192,80100,1,0,0:0:0:0:
192,192,80190,1,0,0:0:0:0:
64,192,80310,1,0,0:0:0:0:
192,192,80400,1,0,0:0:0:0:
448,192,80490,1,0,0:0:0:0:
192,192,80640,1,0,0:0:0:0:
320,192,80730,1,0,0:0:0:0:
64,192,80850,1,0,0:0:0:0:
448,192,80940,1,0,0:0:0:0:
320,192,81060,1,0,0:0:0:0:
64,192,81240,1,0,0:0:0:0:
192,192,81360,1,0,0:0:0:0:
320,192,81450,1,0,0:0:0:0:
448,192,81510,1,0,0:0:0:0:
64,192,82140,1,0,0:0:0:0:
192,192,82200,1,0,0:0:0:0:
320,192,82290,1,0,0:0:0:0:
192,192,82410,1,0,0:0:0:0:
64,192,82530,1,0,0:0:0:0:
448,192,82620,1,0,0:0:0:0:
320,192,82770,1,0,0:0:0:0:
448,192,82890,1,0,0:0:0:0:
192,192,83010,1,0,0:0:0:0:
64,192,83100,1,0,0:0:0:0:
320,192,83220,1,0,0:0:0:0:
192,192,83310,1,0,0:0:0:0:
448,192,83460,1,0,0:0:0:0:
320,192,83550,1,0,0:0:0:0:
192,192,83670,1,0,0:0:0:0:
64,192,83790,1,0,0:0:0:0:
320,192,83910,1,0,0:0:0:0:
192,192,84030,1,0,0:0:0:0:
448,192,84150,1,0,0:0:0:0:
320,192,84270,1,0,0:0:0:0:
64,192,84390,1,0,0:0:0:0:
192,192,84510,1,0,0:0:0:0:
448,192,84600,1,0,0:0:0:0:
192,192,84720,1,0,0:0:0:0:
320,192,84840,1,0,0:0:0:0:
448,192,84960,1,0,0:0:0:0:
192,192,85050,1,0,0:0:0:0:
320,192,85170,1,0,0:0:0:0:
64,192,85290,1,0,0:0:0:0:
320,192,85440,1,0,0:0:0:0:
448,192,85680,1,0,0:0:0:0:
192,192,85680,1,0,0:0:0:0:
64,192,85680,1,0,0:0:0:0:
320,192,85680,1,0,0:0:0:0:
192,192,86010,1,0,0:0:0:0:
320,192,86100,1,0,0:0:0:0:
64,192,86220,1,0,0:0:0:0:
320,192,86340,1,0,0:0:0:0:
64,192,86490,1,0,0:0:0:0:
192,192,86580,1,0,0:0:0:0:
448,192,86700,1,0,0:0:0:0:
320,192,86820,1,0,0:0:0:0:
448,192,86940,1,0,0:0:0:0:
64,192,87090,1,0,0:0:0:0:
320,192,87180,1,0,0:0:0:0:
192,192,87330,1,0,0:0:0:0:
448,192,87450,1,0,0:0:0:0:
320,192,87600,1,0,0:0:0:0:
64,192,87720,1,0,0:0:0:0:
320,192,87810,1,0,0:0:0:0:
192,192,87930,1,0,0:0:0:0:
448,192,88050,1,0,0:0:0:0:
192,192,88170,1,0,0:0:0:0:
64,192,88290,1,0,0:0:0:0:
320,192,88380,1,0,0:0:0:0:
192,192,88500,1,0,0:0:0:0:
448,192,88620,1,0,0:0:0:0:
192,192,88740,1,0,0:0:0:0:
320,192,88860,1,0,0:0:0:0:
192,192,88980,1,0,0:0:0:0:
64,192,89130,1,0,0:0:0:0:
192,192,89190,1,0,0:0:0:0:
448,192,89460,128,0,89760:0:0:0:0:
320,192,89460,128,0,89760:0:0:0:0:
192,192,89460,128,0,89760:0:0:0:0:
64,192,89460,128,0,89760:0:0:0:0:
192,192,90030,1,0,0:0:0:0:
320,192,90090,1,0,0:0:0:0:
64,192,90210,1,0,0:0:0:0:
192,192,90330,1,0,0:0:0:0:
448,192,90510,1,0,0:0:0:0:
320,192,90600,1,0,0:0:0:0:
192,192,90720,1,0,0:0:0:0:
320,192,90810,1,0,0:0:0:0:
448,192,90930,1,0,0:0:0:0:
192,192,91050,1,0,0:0:0:0:
320,192,91140,1,0,0:0:0:0:
448,192,91260,1,0,0:0:0:0:
192,192,91350,1,0,0:0:0:0:
64,192,91470,1,0,0:0:0:0:
192,192,91560,1,0,0:0:0:0:
320,192,91680,1,0,0:0:0:0:
64,192,91800,1,0,0:0:0:0:
448,192,91950,1,0,0:0:0:0:
320,192,92040,1,0,0:0:0:0:
192,192,92190,1,0,0:0:0:0:
64,192,92340,1,0,0:0:0:0:
192,192,92460,1,0,0:0:0:0:
320,192,92580,1,0,0:0:0:0:
